shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/7/0/0,MUN1NAHu0/7/0/0,Hu,up,Active,ENLACE 100G A BEL1NA Hu 0/7/0/0 (Linea:15005383) - UPLINK BBIP,ENLACE 100G A BEL1NA Hu 0/7/0/0 (Linea:15005383) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/7/0/2,MUN1NAHu0/7/0/2,Hu,up,Active,ENLACE-M 100G DWDM A BEL2NP Hu0/3/0/0 (15004984) - UPLINK MOVIL-SPLIT,ENLACE-M 100G DWDM A BEL1NP Hu1/3/0/0 (15004984) - UPLINK MOVIL-SPLIT,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/7/0/3,MUN1NAHu0/7/0/3,Hu,up,Active,ENLACE-M 100G DWDM A MUN2NP Hu0/3/0/0 (15004982) - UPLINK MOVIL-SPLIT,ENLACE-M 100G DWDM A MUN1NP Hu1/3/0/0 (15004982) - UPLINK MOVIL-SPLIT,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/8/0/2,MUN1NAHu0/8/0/2,Hu,up,Active,Enlace 100G DWDM BBL2MU_G3/0/0 (Linea:15009141) - UPLINK AGN,Enlace 100G DWDM BBL2MU_G3/0/0 (Linea:15009141) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/8/0/3,MUN1NAHu0/8/0/3,Hu,up,Active,Enlace 100G DWDM MUN4MU_G6/0/0 (Linea:15008100) - UPLINK AGN,Enlace 100G DWDM MUN4MU_G6/0/0 (Linea:15008100) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/8/0/4,MUN1NAHu0/8/0/4,Hu,up,Active,Enlace 100G NN A BEL1PR Hu0/8/0/4 (Linea:15008539) - UPLINK BBIP,Enlace 100G DWDM BBL3MU_G7/0/0 (Linea:15009021) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/8/0/5,MUN1NAHu0/8/0/5,Hu,up,Active,Enlace 100G DWDM BBL3MU_G7/0/0 (Linea:15009021) - UPLINK AGN,Enlace contra BBL3MU 7/0/0 - 15009021,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/8/0/6,MUN1NAHu0/8/0/6,Hu,up,Active,Enlace 100G DWDM ALV3MU_G4/0/0 (Linea:15008166) - UPLINK AGN,Enlace 100G DWDM ALV3MU_G4/0/0 (Linea:15008166) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/8/0/7,MUN1NAHu0/8/0/7,Hu,up,Active,Enlace 100G NN A MUN1PR Hu0/5/0/0 (Linea:15008273) - UPLINK BBIP,Enlace 100G NN A MUN1PR Hu0/5/0/0 (Linea:15008273) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/9/0/2,MUN1NAHu0/9/0/2,Hu,up,Active,TRK:ENLACE:ROA1.CEN1 (et-3/3/0) Linea 15009291,UP-ROA1.CEN1-Ed.01. Rehoming Centro 120gb.(l=15009291),ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/9/0/3,MUN1NAHu0/9/0/3,Hu,up,Active,Enlace 100G DWDM BEL5MU_G5/0/0 (Linea:15008029) - UPLINK AGN,Enlace 100G DWDM BEL5MU_G5/0/0 (Linea:15008029) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/9/0/4,MUN1NAHu0/9/0/4,Hu,up,Active,Enlace 100G NN A BEL1PR Hu0/6/0/3 (Linea:15008541) - UPLINK BBIP,Enlace 100G NN A BEL1PR Hu0/6/0/3 (Linea:15008541) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/9/0/7,MUN1NAHu0/9/0/7,Hu,up,Active,Enlace 100G NN A MUN1PR Hu0/6/0/0 (Linea:15008274) - UPLINK BBIP,Enlace 100G NN A MUN1PR Hu0/6/0/0 (Linea:15008274) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/0,MUN1NATe0/10/0/0,Te,up,Active,Enlace 10G DWDM CAP3MU_G3/0/1 (Linea:15009131) - UPLINK AGN,UPLINK CAP3MU 3/0/1 Linea 15009131,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/1,MUN1NATe0/10/0/1,Te,up,Active,Enlace 10G DWDM SPU2MU_G7/0/1 (Linea:15008001) - UPLINK AGN,Enlace 10G DWDM SPU2MU_G7/0/1 (Linea:15008001) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/2,MUN1NATe0/10/0/2,Te,up,Active,CDN CISCO Enlace a TenGigEth1/10 (Linea:15003375) - STREAMER 20G,CDN CISCO Enlace a TenGigEth1/10 (Linea:15003375) - STREAMER 20G,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/3,MUN1NATe0/10/0/3,Te,up,Active,Enlace 10G DWDM GAR2MU_G8/0/1 (Linea:15008094) - UPLINK AGN,Enlace 10G DWDM GAR2MU_G8/0/1 (Linea:15008094) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/6,MUN1NATe0/10/0/6,Te,up,Active,ENLACE-M 10G DWDM A MAT2NP Te0/0/0/0 (15003594) - UPLINK MOVIL-SPLIT,ENLACE-M 10G DWDM A MAT2NP Te1/0/0/0 (15003594) - UPLINK MOVIL-SPLIT,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/7,MUN1NATe0/10/0/7,Te,up,Active,Enlace 10G A CDN CISCO (Linea:15001766) - Enlace Directo,Enlace 10G A CDN CISCO (Linea:15001766) - Enlace Directo,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/9,MUN1NATe0/10/0/9,Te,up,Active,Enlace 10G DWDM TNQ1MU_G6/1/0 (Linea:15007921) - UPLINK AGN,ref 666741 FACEBOOK reservado. no quitar modulo.,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/10,MUN1NATe0/10/0/10,Te,up,Active,TRK:ENLACE:ROA1.CEN1 (xe-7/0/1) Linea 15019355,UP-ROA1.CEN1-Ed.01. Rehoming Centro 120gb.(l=15019355),ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/12,MUN1NATe0/10/0/12,Te,up,Active,Enlace 10G DWDM BAR2MU_G6/0/0 (Linea:15007212) - UPLINK AGN,Enlace 10G DWDM BAR2MU_G6/0/0 (Linea:15007212) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/13,MUN1NATe0/10/0/13,Te,up,Active,Enlace 10G DWDM SPU2MU_G7/0/0 (Linea:15008000) - UPLINK AGN,Enlace 10G DWDM SPU2MU_G7/0/0 (Linea:15008000) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/0/11,MUN1NATe0/11/0/11,Te,up,Active,Enlace 10G DWDM CAP3MU_G4/0/1 (Linea:15008005) - UPLINK AGN,Enlace 10G DWDM CAP3MU_G4/0/1 (Linea:15008005) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/1,MUN1NATe0/11/1/1,Te,up,Active,Enlace 10G DWDM A TNN1MU TE0/1/1/0 (Linea 15007990) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/1/1/0 (Linea 15007990) UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/2,MUN1NATe0/11/1/2,Te,up,Active,Enlace 10G DWDM A TNN1MU TE0/1/1/1 (Linea 15007991) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/1/1/1 (Linea 15007991) UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/3,MUN1NATe0/11/1/3,Te,up,Active,Enlace 10G DWDM A TNN1MU TE0/1/1/2 (Linea 15007992) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/1/1/2 (Linea 15007992) UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/8,MUN1NATe0/11/1/8,Te,up,Active,Enlace 10G DWDM CAP3MU_G4/0/4 (Linea:15009133) - UPLINK AGN,UPLINK CAP3MU 4/0/4 Linea 15009133,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/10,MUN1NATe0/11/1/10,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/2/2) (32MUN10 16/2/C1) Linea 15019301,Conexion a ROA1.RET1xe-9/2/2 Linea 15019301,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/11,MUN1NATe0/11/1/11,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/2/3) (32MUN10 16/2/C2) Linea 15019302,Conexion a ROA1.RET1 xe-9/2/3	Linea 15019302,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/12,MUN1NATe0/11/1/12,Te,up,Active,TRK:ENLACE:ROA1.CEN1 (xe-7/0/0) Linea 15019354,UP-ROA1.CEN1-Ed.01. Rehoming Centro 120gb.(l=15019354),ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/13,MUN1NATe0/11/1/13,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/3/0) (32MUN10 16/2/C3) Linea 15019303,Conexion a ROA1.RET1 xe-9/3/0	Linea 15019303,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/14,MUN1NATe0/11/1/14,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/3/1) (32MUN10 16/2/C4) Linea 15019304,Conexion a ROA1.RET1 xe-9/3/1	Linea 15019304,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/15,MUN1NATe0/11/1/15,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/3/2) (32MUN10 16/2/C5) Linea 15019305,Conexion a ROA1.RET1 xe-9/3/2	Linea 15019305,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/16,MUN1NATe0/11/1/16,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/3/3) (32MUN10 16/2/C6) Linea 15019306,Conexion a ROA1.RET1 xe-9/3/3	Linea 15019306,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/17,MUN1NATe0/11/1/17,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-4/0/0) (32MUN10 16/2/C7) Linea 15019307,Conexion a ROA1.RET1 xe-4/0/0	Linea 15019307,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/18,MUN1NATe0/11/1/18,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-4/0/1) (32MUN10 16/2/C8) Linea 15019308,Conexion a ROA1.RET1 xe-4/0/1 Linea 15019308,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/13/0/4,MUN1NAHu0/13/0/4,Hu,up,Active,ENLACE 100G a MUNCDN01 Hu0/0/1/0 - Linea: 15008174,ENLACE 100G a MUNCDN01 Hu0/0/1/0 - Linea: 15008174,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/13/0/5,MUN1NAHu0/13/0/5,Hu,up,Active,ENLACE 100G a MUNCDN02 Hu0/0/1/0 Linea: 15008275,ENLACE 100G a MUNCDN02 Hu0/0/1/0 - Linea: 15008275,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/13/0/6,MUN1NAHu0/13/0/6,Hu,up,Active,Enlace 100G A BELCDN01 Hu0/0/1/2 (Linea:15008327) - UPLINK BBIP,Enlace 100G A BELCDN01 Hu0/0/1/2 (Linea:15008327) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/13/0/7,MUN1NAHu0/13/0/7,Hu,up,Active,Enlace 100G A BELCDN01 Hu0/0/1/3 (Linea:15008328) - UPLINK BBIP,Enlace 100G A BELCDN01 Hu0/0/1/3 (Linea:15008328) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/14/0/4,MUN1NAHu0/14/0/4,Hu,up,Active,ENLACE 100G a MUNCDN01 Hu0/0/1/1 Linea: 15008175,ENLACE 100G a MUNCDN01 Hu0/0/1/1 - Linea: 15008175,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/14/0/5,MUN1NAHu0/14/0/5,Hu,up,Active,ENLACE 100G a MUNCDN02 Hu0/0/1/1 Linea: 15008276,ENLACE 100G a MUNCDN02 Hu0/0/1/1 - Linea: 15008276,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/14/0/6,MUN1NAHu0/14/0/6,Hu,up,Active,Enlace 100G A BELCDN02 Hu0/0/1/2 (Linea:15008329) - UPLINK BBIP,Enlace 100G A BELCDN02 Hu0/0/1/2 (Linea:15008329) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/14/0/7,MUN1NAHu0/14/0/7,Hu,up,Active,Enlace 100G A BELCDN02 Hu0/0/1/3 (Linea:) - UPLINK BBIP,Enlace 100G A BELCDN02 Hu0/0/1/3 (Linea:) - UPLINK BBIP,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/0,MUN1NAHu0/15/0/0,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/0) (32MUN03 3/15/C2) Linea:15008588,TRK:ENLACE:IC1.SLO1 (100GE9/0/0) (32MUN03 3/15/C2) Linea:15008588,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/1,MUN1NAHu0/15/0/1,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/1) (32MUN03 3/15/C1) Linea:15008589,TRK:ENLACE:IC1.SLO1 (100GE9/0/1) (32MUN03 3/15/C1) Linea:15008589,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/2,MUN1NAHu0/15/0/2,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/2) (32MUN03 3/9/C1) Linea:15008590,TRK:ENLACE:IC1.SLO1 (100GE9/0/2) (32MUN03 3/9/C1) Linea:15008590,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/3,MUN1NAHu0/15/0/3,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/3) (32MUN03 2/16/C1) Linea:15008554,TRK:ENLACE:IC1.SLO1 (100GE9/0/3) (32MUN03 2/16/C1) Linea:15008554,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/4,MUN1NAHu0/15/0/4,Hu,up,Active,Enlace 100G FO MUN4MU_G15/1/0 (Linea:15009185) - UPLINK AGN,15009185 a MUN4MU 15/1/0,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/5,MUN1NAHu0/15/0/5,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/4) (32MUN03 2/16/C2) Linea:15008382,TRK:ENLACE:IC1.SLO1 (100GE9/0/4) (32MUN03 2/16/C2) Linea:15008382,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/15/0/6,MUN1NAHu0/15/0/6,Hu,up,Active,ENLACE 100G a MUNCDN03 Hu0/0/1/0 Linea: 15008582,ENLACE 100G a MUNCDN03 Hu0/0/1/0 - Linea: 15008582,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/16/0/0,MUN1NAHu0/16/0/0,Hu,up,Active,Enlace 100G DWDM NOA3MU_G5/0/0 (Linea:15008205) - UPLINK AGN,Enlace 100G DWDM NOA3MU_G5/0/0 (Linea:15008205) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/16/0/1,MUN1NAHu0/16/0/1,Hu,up,Active,Enlace 100G DWDM OLV3MU_G13/0/0 (Linea:15008207) - UPLINK AGN,Enlace 100G DWDM OLV3MU_G13/0/0 (Linea:15008207) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/16/0/2,MUN1NAHu0/16/0/2,Hu,up,Active,Enlace 100G DWDM SIS3MU_G13/1/0 (Linea:15008213) - UPLINK AGN,Enlace 100G DWDM SIS3MU_G13/1/0 (Linea:15008213) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/16/0/3,MUN1NAHu0/16/0/3,Hu,up,Active,Enlace 100G DWDM LOP4MU_G5/0/0 (Linea:15008102) - UPLINK AGN,Enlace 100G DWDM LOP4MU_G5/0/0 (Linea:15008102) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/16/0/6,MUN1NAHu0/16/0/6,Hu,up,Active,ENLACE 100G a MUNCDN03 Hu0/0/1/1 Linea: 15008583,ENLACE 100G a MUNCDN03 Hu0/0/1/1 - Linea: 15008583,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/16/0/7,MUN1NAHu0/16/0/7,Hu,up,Active,Enlace 100G DWDM SNI4MU_G4/0/0 (Linea:11005089 ) - UPLINK AGN,Enlace 100G DWDM SNI4MU_G4/0/0 (Linea:11005089 ) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/17/0/0,MUN1NAHu0/17/0/0,Hu,up,Active,Enlace 100G DWDM CHU2MU_G5/0/0 (Linea:15007835) - UPLINK AGN,NaN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/18/0/2,MUN1NAHu0/18/0/2,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/1/6) (98MUN11 1/1) Linea:15009099,NaN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/18/0/3,MUN1NAHu0/18/0/3,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/1/7) (98MUN11 1/2) Linea:15009100,NaN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/18/0/4,MUN1NAHu0/18/0/4,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/1/8) (98MUN11 2/1) Linea:15009101,NaN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/18/0/5,MUN1NAHu0/18/0/5,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/1/9) (98MUN11 2/2) Linea:15009102,NaN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/18/0/6,MUN1NAHu0/18/0/6,Hu,up,Active,ENLACE 100G a MUNCDN03 Hu0/0/1/2 Linea: 15008597,ENLACE 100G a MUNCDN03 Hu0/0/1/2 - Linea: 15008597,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/18/0/7,MUN1NAHu0/18/0/7,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/1/10) (98MUN11 3/1) Linea:15009103,NaN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/0,MUN1NAHu0/19/0/0,Hu,up,Active,Enlace 100G DWDM SAM3MU_G6/0/0 (Linea:15007827) - UPLINK AGN,Enlace 100G DWDM SAM3MU_G6/0/0 (Linea:15007827) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/1,MUN1NAHu0/19/0/1,Hu,up,Active,Enlace 100G DWDM BAL4MU_G3/1/0 (Linea:15007833) - UPLINK AGN,Enlace 100G DWDM BAL4MU_G3/1/0 (Linea:15007833) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/2,MUN1NAHu0/19/0/2,Hu,up,Active,Enlace 100G DWDM SFR3MU_G2/0/0 (Linea:15007829) - UPLINK AGN,Enlace 100G DWDM SFR3MU_G2/0/0 (Linea:15007829) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/3,MUN1NAHu0/19/0/3,Hu,up,Active,Enlace 100G DWDM CAS4MU_G6/0/0 (Linea:15007831) - UPLINK AGN,Enlace 100G DWDM CAS4MU_G6/0/0 (Linea:15007831) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/4,MUN1NAHu0/19/0/4,Hu,up,Active,Enlace 100G DWDM COS3MU_G5/1/0 (Linea:15007837) - UPLINK AGN,Enlace 100G DWDM COS3MU_G5/1/0 (Linea:15007837) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/5,MUN1NAHu0/19/0/5,Hu,up,Active,Enlace 100G FO CLI5MU_G4/0/0 (Linea:15007893) - UPLINK AGN,Enlace 100G FO CLI5MU_G4/0/0 (Linea:15007893) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/6,MUN1NAHu0/19/0/6,Hu,up,Active,Enlace 100G DWDM MRT3MU_G7/0/0 (Linea:15008031) - UPLINK AGN,Enlace 100G DWDM MRT3MU_G7/0/0 (Linea:15008031) - UPLINK AGN,ok
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/19/0/7,MUN1NAHu0/19/0/7,Hu,up,Active,Enlace 100G DWDM TLR3MU_G5/0/0 (Linea:16007912) - UPLINK AGN,Enlace 100G DWDM TLR3MU_G5/0/0 (Linea:16007912) - UPLINK AGN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/0/0/1,CEN1NAHu0/0/0/1,Hu,up,Active,Enlace 100G NN A CEN1MB Hu0/4/0/0 (Linea:13002758) - UPLINK BBIP,Enlace 100G NN A CEN1MB Hu0/4/0/0 (Linea:13002758) - UPLINK BBIP,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/0/0/2,CEN1NAHu0/0/0/2,Hu,up,Active,Enlace 100G NN A CEN2MB Hu0/3/0/0 (Linea:13002260) - UPLINK BBIP,Enlace 100G NN A CEN2MB Hu0/3/0/0 (Linea:13002260) - UPLINK BBIP,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/2/0/3,CEN1NAHu0/2/0/3,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE3/0/3) (S2-003 88CEN03 6/18/1) Linea:15005388,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/2/0/7,CEN1NAHu0/2/0/7,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE3/0/7) (S2-005 88CEN03 6/16/1) Linea:13006870,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/3/0/1,CEN1NAHu0/3/0/1,Hu,up,Active,ENLACE 100G a CDNGW.CEN Hu0/0/0/7 Linea:15009251,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/3/0/7,CEN1NAHu0/3/0/7,Hu,up,Active,TRK:ENLACE:ROA1.CBS1 (Hu0/3/0/0),NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/4/0/2,CEN1NAHu0/4/0/2,Hu,up,Active,Enlace 100G NN A COE1MB Hu0/4/0/0 (Linea:13001613) - UPLINK BBIP,Enlace 100G NN A COE1MB Hu0/4/0/0 (Linea:13001613) - UPLINK BBIP,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/4/0/3,CEN1NAHu0/4/0/3,Hu,up,Active,Enlace 100G NN A COE2MB Hu0/4/0/0 (Linea:13002262) - UPLINK BBIP,Enlace 100G NN A COE2MB Hu0/4/0/0 (Linea:13002262) - UPLINK BBIP,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/5/0/0,CEN1NAHu0/5/0/0,Hu,up,Active,Enlace 100G FO AVN3MU_G5/0/0 (Linea:13006580) - UPLINK AGN,Enlace 100G FO AVN3MU_G5/0/0 (Linea:13006580) - UPLINK AGN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/5/0/1,CEN1NAHu0/5/0/1,Hu,up,Active,Enlace 100G FO ACD4MU_G2/0/0 (Linea:13005250) - UPLINK AGN,Enlace 100G FO ACD4MU_G2/0/0 (Linea:13005250) - UPLINK AGN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/6/0/0,CEN1NAHu0/6/0/0,Hu,up,Active,TRK:ENLACE:COE1NA(Hu0/6/0/0) Linea:13002874,TRK:ENLACE:COE1NA(Hu0/6/0/0) Linea:13002874,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/6/0/1,CEN1NAHu0/6/0/1,Hu,up,Active,TRK:ENLACE:COE1NA(Hu0/6/0/1) Linea:65988021,TRK:ENLACE:COE1NA(Hu0/6/0/1) Linea:65988021,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/6/0/2,CEN1NAHu0/6/0/2,Hu,up,Active,TRK:ENLACE:COE1NA(Hu0/6/0/2) Linea:65988073,TRK:ENLACE:COE1NA(Hu0/6/0/2) Linea:65988073,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/6/0/3,CEN1NAHu0/6/0/3,Hu,up,Active,TRK:ENLACE:COE1NA(Hu0/6/0/3) Linea:65988074,TRK:ENLACE:COE1NA(Hu0/6/0/3) Linea:65988074,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Hu0/6/0/4,CEN1NAHu0/6/0/4,Hu,up,Active,TRK:ENLACE:ROA1.CBO1 (et-7/1/0) Linea: 13007366,13007366 - ROA1.CBO1 7/1/0 - CEN1NA 0/16/0/7,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/0,CEN1NATe0/10/0/0,Te,up,Active,TRK:ENLACE:RCR1MU(Gi7/0/0) Linea:13004949 FO,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/1,CEN1NATe0/10/0/1,Te,up,Active,TRK:ENLACE:RCR1MU(Gi7/0/1) Linea:13004950 FO,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/2,CEN1NATe0/10/0/2,Te,up,Active,TRK:ENLACE:TIR3MU(Gi8/0/0) Linea:11002587 DWDM,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/3,CEN1NATe0/10/0/3,Te,up,Active,TRK:ENLACE:VMI3MU(Gi2/0/9) Linea:13005773 DWDM,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/4,CEN1NATe0/10/0/4,Te,up,Active,TRK:ENLACE:RUF2MU(Gi7/0/0) Linea:11003291 DWDM,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/5,CEN1NATe0/10/0/5,Te,up,Active,TRK:ENLACE:CSL3MU(Gi8/0/0) Linea:11002589 DWDM,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/6,CEN1NATe0/10/0/6,Te,up,Active,TRK:ENLACE:VMI3MU(Gi2/0/10)Linea:13005774 DWDM,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/7,CEN1NATe0/10/0/7,Te,up,Active,TRK:ENLACE:RIT3MU(Gi2/0/0) Linea:13002279 DWDM,NaN,ok
OUTER CORE,CEN1NA,Cisco-ASR-9922,Te0/10/0/8,CEN1NATe0/10/0/8,Te,up,Active,TRK:ENLACE:RIT3MU(Gi3/0/0) Linea:13005757 DWDM,NaN,ok
